id,name,rot_num,line_id,price,handicap,selection,player_name,home_team,away_team
1612931438,Over,954,5159079811,4.96,0.5,Rafael Devers (Home Runs)(must start),Rafael Devers (Home Runs)(must start),San Francisco Giants,Washington Nationals
1612931439,Under,955,5159079841,1.151,0.5,Rafael Devers (Home Runs)(must start),Rafael Devers (Home Runs)(must start),San Francisco Giants,Washington Nationals
1612931444,Over,954,5159079817,6.66,0.5,Matt Chapman (Home Runs)(must start),Matt Chapman (Home Runs)(must start),San Francisco Giants,Washington Nationals
1612931445,Under,955,5159079847,1.087,0.5,Matt Chapman (Home Runs)(must start),Matt Chapman (Home Runs)(must start),San Francisco Giants,Washington Nationals
1612931635,Over,970,5159291791,5.75,0.5,Tyler Soderstrom (Home Runs)(must start),Tyler Soderstrom (Home Runs)(must start),Baltimore Orioles,Athletics
1612931636,Under,971,5159291793,1.116,0.5,Tyler Soderstrom (Home Runs)(must start),Tyler Soderstrom (Home Runs)(must start),Baltimore Orioles,Athletics
1612931648,Over,970,5159093375,3.4,0.5,Nick Kurtz (Home Runs)(must start),Nick Kurtz (Home Runs)(must start),Baltimore Orioles,Athletics
1612931649,Under,971,5159093376,1.289,0.5,Nick Kurtz (Home Runs)(must start),Nick Kurtz (Home Runs)(must start),Baltimore Orioles,Athletics
1612931587,Over,970,5159093362,5.75,0.5,Jordan Westburg (Home Runs)(must start),Jordan Westburg (Home Runs)(must start),Baltimore Orioles,Athletics
1612931588,Under,971,5159093363,1.116,0.5,Jordan Westburg (Home Runs)(must start),Jordan Westburg (Home Runs)(must start),Baltimore Orioles,Athletics
1612931599,Over,970,5159093141,7.01,0.5,Ryan Noda (Home Runs)(must start),Ryan Noda (Home Runs)(must start),Baltimore Orioles,Athletics
1612931600,Under,971,5159093142,1.078,0.5,Ryan Noda (Home Runs)(must start),Ryan Noda (Home Runs)(must start),Baltimore Orioles,Athletics
1612931605,Over,970,5159093143,4.79,0.5,Gunnar Henderson (Home Runs)(must start),Gunnar Henderson (Home Runs)(must start),Baltimore Orioles,Athletics
1612931606,Under,971,5159093144,1.161,0.5,Gunnar Henderson (Home Runs)(must start),Gunnar Henderson (Home Runs)(must start),Baltimore Orioles,Athletics
1612931603,Over,972,5159168091,5.06,0.5,Luis Robert Jr. (Home Runs)(must start),Luis Robert Jr. (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931604,Under,973,5159168092,1.146,0.5,Luis Robert Jr. (Home Runs)(must start),Luis Robert Jr. (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931557,Over,970,5159184036,6.39,0.5,Adley Rutschman (Home Runs)(must start),Adley Rutschman (Home Runs)(must start),Baltimore Orioles,Athletics
1612931558,Under,971,5159184037,1.094,0.5,Adley Rutschman (Home Runs)(must start),Adley Rutschman (Home Runs)(must start),Baltimore Orioles,Athletics
1612931689,Over,968,5159091973,5.5,0.5,Spencer Torkelson (Home Runs)(must start),Spencer Torkelson (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931690,Under,969,5159091974,1.126,0.5,Spencer Torkelson (Home Runs)(must start),Spencer Torkelson (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931573,Over,972,5159168077,5.96,0.5,Andrew Benintendi (Home Runs)(must start),Andrew Benintendi (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931574,Under,973,5159168078,1.108,0.5,Andrew Benintendi (Home Runs)(must start),Andrew Benintendi (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931575,Over,970,5159275228,4.65,0.5,Shea Langeliers (Home Runs)(must start),Shea Langeliers (Home Runs)(must start),Baltimore Orioles,Athletics
1612931576,Under,971,5159275229,1.169,0.5,Shea Langeliers (Home Runs)(must start),Shea Langeliers (Home Runs)(must start),Baltimore Orioles,Athletics
1612931585,Over,972,5159157352,5.62,0.5,Bo Naylor (Home Runs)(must start),Bo Naylor (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931586,Under,973,5159157353,1.121,0.5,Bo Naylor (Home Runs)(must start),Bo Naylor (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931530,Over,972,5159168062,6.76,0.5,Carlos Santana (Home Runs)(must start),Carlos Santana (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931531,Under,973,5159168063,1.084,0.5,Carlos Santana (Home Runs)(must start),Carlos Santana (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931534,Over,970,5159093015,5.77,0.5,Carlos Cortes (Home Runs)(must start),Carlos Cortes (Home Runs)(must start),Baltimore Orioles,Athletics
1612931535,Under,971,5159093016,1.115,0.5,Carlos Cortes (Home Runs)(must start),Carlos Cortes (Home Runs)(must start),Baltimore Orioles,Athletics
1612931668,Over,972,5159157384,4.71,0.5,Kyle Manzardo (Home Runs)(must start),Kyle Manzardo (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931669,Under,973,5159157385,1.166,0.5,Kyle Manzardo (Home Runs)(must start),Kyle Manzardo (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931540,Over,970,5159093017,4.37,0.5,Brent Rooker (Home Runs)(must start),Brent Rooker (Home Runs)(must start),Baltimore Orioles,Athletics
1612931541,Under,971,5159093018,1.189,0.5,Brent Rooker (Home Runs)(must start),Brent Rooker (Home Runs)(must start),Baltimore Orioles,Athletics
1612931545,Over,972,5159168066,6.52,0.5,Michael A. Taylor (Home Runs)(must start),Michael A. Taylor (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931546,Under,973,5159168067,1.091,0.5,Michael A. Taylor (Home Runs)(must start),Michael A. Taylor (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931777,Over,974,5159097822,4.32,0.5,Salvador Perez (Home Runs)(must start),Salvador Perez (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931778,Under,975,5159097823,1.192,0.5,Salvador Perez (Home Runs)(must start),Salvador Perez (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931714,Over,968,5159091989,5.43,0.5,Jo Adell (Home Runs)(must start),Jo Adell (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931715,Under,969,5159091990,1.129,0.5,Jo Adell (Home Runs)(must start),Jo Adell (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931852,Over,974,5159107906,3.55,0.5,Bobby Witt Jr. (Home Runs)(must start),Bobby Witt Jr. (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931853,Under,975,5159107907,1.269,0.5,Bobby Witt Jr. (Home Runs)(must start),Bobby Witt Jr. (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931861,Over,974,5159097856,4.85,0.5,Vinnie Pasquantino (Home Runs)(must start),Vinnie Pasquantino (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931862,Under,975,5159097857,1.158,0.5,Vinnie Pasquantino (Home Runs)(must start),Vinnie Pasquantino (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931702,Over,968,5159091981,4.76,0.5,Mike Trout (Home Runs)(must start),Mike Trout (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931703,Under,969,5159091982,1.163,0.5,Mike Trout (Home Runs)(must start),Mike Trout (Home Runs)(must start),Detroit Tigers,Los Angeles Angels
1612931840,Over,974,5159097844,5.81,0.5,Kody Clemens (Home Runs)(must start),Kody Clemens (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931841,Under,975,5159097845,1.113,0.5,Kody Clemens (Home Runs)(must start),Kody Clemens (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931804,Over,980,5159102379,6.5,0.5,Ramón Laureano (Home Runs)(must start),Ramón Laureano (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612931805,Under,981,5159102380,1.091,0.5,Ramón Laureano (Home Runs)(must start),Ramón Laureano (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612931808,Under,981,5159102384,1.161,0.5,Fernando Tatis Jr. (Home Runs)(must start),Fernando Tatis Jr. (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612931807,Over,980,5159102383,4.78,0.5,Fernando Tatis Jr. (Home Runs)(must start),Fernando Tatis Jr. (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612931897,Over,972,5159155346,6.56,0.5,Lenyn Sosa (Home Runs)(must start),Lenyn Sosa (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931898,Under,973,5159155347,1.09,0.5,Lenyn Sosa (Home Runs)(must start),Lenyn Sosa (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931906,Over,972,5159168109,6.66,0.5,Colson Montgomery (Home Runs)(must start),Colson Montgomery (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931907,Under,973,5159168110,1.087,0.5,Colson Montgomery (Home Runs)(must start),Colson Montgomery (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931912,Over,972,5159157380,6.92,0.5,Edgar Quero (Home Runs)(must start),Edgar Quero (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931913,Under,973,5159157381,1.08,0.5,Edgar Quero (Home Runs)(must start),Edgar Quero (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931918,Over,972,5159168073,4.6,0.5,José Ramírez (Home Runs)(must start),José Ramírez (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931919,Under,973,5159168074,1.173,0.5,José Ramírez (Home Runs)(must start),José Ramírez (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931924,Over,972,5159157372,6.67,0.5,Daniel Schneemann (Home Runs)(must start),Daniel Schneemann (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931925,Under,973,5159157373,1.087,0.5,Daniel Schneemann (Home Runs)(must start),Daniel Schneemann (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612931942,Over,974,5159106330,4.1,0.5,Matt Wallner (Home Runs)(must start),Matt Wallner (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612931943,Under,975,5159106331,1.21,0.5,Matt Wallner (Home Runs)(must start),Matt Wallner (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612932236,Over,978,5159101420,4.25,0.5,Bryce Harper (Home Runs)(must start),Bryce Harper (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932237,Under,979,5159101433,1.198,0.5,Bryce Harper (Home Runs)(must start),Bryce Harper (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932251,Over,978,5159101413,3.08,0.5,Kyle Schwarber (Home Runs)(must start),Kyle Schwarber (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932252,Under,979,5159101431,1.341,0.5,Kyle Schwarber (Home Runs)(must start),Kyle Schwarber (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932275,Over,978,5159101464,5.63,0.5,Corey Seager (Home Runs)(must start),Corey Seager (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932276,Under,979,5159101471,1.12,0.5,Corey Seager (Home Runs)(must start),Corey Seager (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932288,Under,979,5159101497,1.101,0.5,Adolis García (Home Runs)(must start),Adolis García (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932287,Over,978,5159101475,6.16,0.5,Adolis García (Home Runs)(must start),Adolis García (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932323,Over,962,5159086298,5.53,0.5,Seiya Suzuki (Home Runs)(must start),Seiya Suzuki (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932324,Under,963,5159086299,1.124,0.5,Seiya Suzuki (Home Runs)(must start),Seiya Suzuki (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932326,Over,962,5159086304,6.64,0.5,Michael Busch (Home Runs)(must start),Michael Busch (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932327,Under,963,5159086307,1.087,0.5,Michael Busch (Home Runs)(must start),Michael Busch (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932329,Over,962,5159086306,5.95,0.5,Pete Crow-Armstrong (Home Runs)(must start),Pete Crow-Armstrong (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932330,Under,963,5159086309,1.109,0.5,Pete Crow-Armstrong (Home Runs)(must start),Pete Crow-Armstrong (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932335,Over,962,5159086355,6.04,0.5,Willson Contreras (Home Runs)(must start),Willson Contreras (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932336,Under,963,5159086383,1.105,0.5,Willson Contreras (Home Runs)(must start),Willson Contreras (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932344,Over,962,5159086310,5.9,0.5,Alec Burleson (Home Runs)(must start),Alec Burleson (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932345,Under,963,5159086311,1.11,0.5,Alec Burleson (Home Runs)(must start),Alec Burleson (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932341,Over,962,5159086316,5.81,0.5,Lars Nootbaar (Home Runs)(must start),Lars Nootbaar (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932342,Under,963,5159086317,1.113,0.5,Lars Nootbaar (Home Runs)(must start),Lars Nootbaar (Home Runs)(must start),St. Louis Cardinals,Chicago Cubs
1612932299,Over,978,5159101463,5.96,0.5,Wyatt Langford (Home Runs)(must start),Wyatt Langford (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932300,Under,979,5159101474,1.108,0.5,Wyatt Langford (Home Runs)(must start),Wyatt Langford (Home Runs)(must start),Texas Rangers,Philadelphia Phillies
1612932401,Over,964,5159087819,5.19,0.5,Hunter Goodman (Home Runs)(must start),Hunter Goodman (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932402,Under,965,5159087820,1.14,0.5,Hunter Goodman (Home Runs)(must start),Hunter Goodman (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932410,Over,964,5159087827,4.93,0.5,Ketel Marte (Home Runs)(must start),Ketel Marte (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932411,Under,965,5159087828,1.153,0.5,Ketel Marte (Home Runs)(must start),Ketel Marte (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932416,Over,964,5159087829,6.8,0.5,Lourdes Gurriel Jr. (Home Runs)(must start),Lourdes Gurriel Jr. (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932417,Under,965,5159087830,1.083,0.5,Lourdes Gurriel Jr. (Home Runs)(must start),Lourdes Gurriel Jr. (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932437,Over,964,5159087843,3.64,0.5,Corbin Carroll (Home Runs)(must start),Corbin Carroll (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932438,Under,965,5159087844,1.257,0.5,Corbin Carroll (Home Runs)(must start),Corbin Carroll (Home Runs)(must start),Arizona Diamondbacks,Colorado Rockies
1612932461,Over,980,5159102339,6.62,0.5,Alex Bregman (Home Runs)(must start),Alex Bregman (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932462,Under,981,5159102340,1.088,0.5,Alex Bregman (Home Runs)(must start),Alex Bregman (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932476,Over,980,5159102349,6.23,0.5,Jarren Duran (Home Runs)(must start),Jarren Duran (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932477,Under,981,5159102350,1.099,0.5,Jarren Duran (Home Runs)(must start),Jarren Duran (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932473,Over,980,5159102347,5.78,0.5,Wilyer Abreu (Home Runs)(must start),Wilyer Abreu (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932474,Under,981,5159102348,1.115,0.5,Wilyer Abreu (Home Runs)(must start),Wilyer Abreu (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932485,Over,980,5159102355,4.54,0.5,Manny Machado (Home Runs)(must start),Manny Machado (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932486,Under,981,5159102356,1.177,0.5,Manny Machado (Home Runs)(must start),Manny Machado (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932503,Over,980,5159102367,5.69,0.5,Jackson Merrill (Home Runs)(must start),Jackson Merrill (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932504,Under,981,5159102368,1.118,0.5,Jackson Merrill (Home Runs)(must start),Jackson Merrill (Home Runs)(must start),San Diego Padres,Boston Red Sox
1612932506,Over,974,5159097824,5.79,0.5,Randal Grichuk (Home Runs)(must start),Randal Grichuk (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612932507,Under,975,5159097825,1.114,0.5,Randal Grichuk (Home Runs)(must start),Randal Grichuk (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612932707,Over,976,5159100020,6.85,0.5,Yandy Díaz (Home Runs)(must start),Yandy Díaz (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932708,Under,977,5159100021,1.082,0.5,Yandy Díaz (Home Runs)(must start),Yandy Díaz (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932737,Over,976,5159100166,4.4,0.5,Junior Caminero (Home Runs)(must start),Junior Caminero (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932738,Under,977,5159100178,1.186,0.5,Junior Caminero (Home Runs)(must start),Junior Caminero (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932716,Over,976,5159100026,4.65,0.5,Brandon Lowe (Home Runs)(must start),Brandon Lowe (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932717,Under,977,5159100027,1.17,0.5,Brandon Lowe (Home Runs)(must start),Brandon Lowe (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932722,Over,976,5159113901,6.98,0.5,Josh Lowe (Home Runs)(must start),Josh Lowe (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932723,Under,977,5159113902,1.079,0.5,Josh Lowe (Home Runs)(must start),Josh Lowe (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932770,Over,976,5159100278,5.26,0.5,Randy Arozarena (Home Runs)(must start),Randy Arozarena (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932771,Under,977,5159100279,1.136,0.5,Randy Arozarena (Home Runs)(must start),Randy Arozarena (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932776,Over,976,5159113913,5.92,0.5,Julio Rodríguez (Home Runs)(must start),Julio Rodríguez (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932777,Under,977,5159113914,1.11,0.5,Julio Rodríguez (Home Runs)(must start),Julio Rodríguez (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932782,Over,976,5159100286,6.81,0.5,Dominic Canzone (Home Runs)(must start),Dominic Canzone (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932783,Under,977,5159100287,1.083,0.5,Dominic Canzone (Home Runs)(must start),Dominic Canzone (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932749,Over,976,5159100192,5.28,0.5,Eugenio Suárez (Home Runs)(must start),Eugenio Suárez (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932750,Under,977,5159100205,1.135,0.5,Eugenio Suárez (Home Runs)(must start),Eugenio Suárez (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932755,Over,976,5159100214,6.73,0.5,Jorge Polanco (Home Runs)(must start),Jorge Polanco (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932756,Under,977,5159100220,1.085,0.5,Jorge Polanco (Home Runs)(must start),Jorge Polanco (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932764,Over,976,5159113899,3.21,0.5,Cal Raleigh (Home Runs)(must start),Cal Raleigh (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932765,Under,977,5159113900,1.319,0.5,Cal Raleigh (Home Runs)(must start),Cal Raleigh (Home Runs)(must start),Seattle Mariners,Tampa Bay Rays
1612932800,Over,972,5159168087,6.91,0.5,Gabriel Arias (Home Runs)(must start),Gabriel Arias (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612932801,Under,973,5159168088,1.08,0.5,Gabriel Arias (Home Runs)(must start),Gabriel Arias (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612933778,Over,974,5159097876,4.72,0.5,Mike Yastrzemski (Home Runs)(must start),Mike Yastrzemski (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612933779,Under,975,5159097877,1.165,0.5,Mike Yastrzemski (Home Runs)(must start),Mike Yastrzemski (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612933782,Over,974,5159106326,7.09,0.5,Royce Lewis (Home Runs)(must start),Royce Lewis (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612933783,Under,975,5159106327,1.076,0.5,Royce Lewis (Home Runs)(must start),Royce Lewis (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612933796,Over,974,5159106302,7.08,0.5,Jonathan India (Home Runs)(must start),Jonathan India (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612933797,Under,975,5159106303,1.077,0.5,Jonathan India (Home Runs)(must start),Jonathan India (Home Runs)(must start),Minnesota Twins,Kansas City Royals
1612934261,Over,972,5159168081,6.95,0.5,Mike Tauchman (Home Runs)(must start),Mike Tauchman (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
1612934262,Under,973,5159168082,1.08,0.5,Mike Tauchman (Home Runs)(must start),Mike Tauchman (Home Runs)(must start),Chicago White Sox,Cleveland Guardians
