id,name,rot_num,line_id,price,handicap,selection,player_name,home_team,away_team
1611255936,Under,961,5072063377,1.081,0.5,Sean Murphy (Home Runs)(must start),Sean Murphy (Home Runs)(must start),Atlanta Braves,Philadelphia Phillies
1611257132,Over,980,5072279658,1.657,2.5,Kyle Hendricks (Earned Runs)(must start),Kyle Hendricks (Earned Runs)(must start),Los Angeles Angels,Washington Nationals
1611257133,Under,981,5072279659,2.15,2.5,Kyle Hendricks (Earned Runs)(must start),Kyle Hendricks (Earned Runs)(must start),Los Angeles Angels,Washington Nationals
1611257138,Over,980,5072259944,3.49,0.5,Mike Trout (Home Runs)(must start),Mike Trout (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257139,Under,981,5072259945,1.277,0.5,Mike Trout (Home Runs)(must start),Mike Trout (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257144,Over,980,5072279662,4.94,0.5,Josh Bell (Home Runs)(must start),Josh Bell (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257145,Under,981,5072279663,1.153,0.5,Josh Bell (Home Runs)(must start),Josh Bell (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257165,Over,980,5072259956,2.02,2.5,Michael Soroka (Earned Runs)(must start),Michael Soroka (Earned Runs)(must start),Los Angeles Angels,Washington Nationals
1611257166,Under,981,5072259957,1.74,2.5,Michael Soroka (Earned Runs)(must start),Michael Soroka (Earned Runs)(must start),Los Angeles Angels,Washington Nationals
1611257153,Over,980,5072279666,4.88,0.5,Taylor Ward (Home Runs)(must start),Taylor Ward (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257154,Under,981,5072279667,1.156,0.5,Taylor Ward (Home Runs)(must start),Taylor Ward (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257180,Over,980,5072279680,4.39,0.5,Jo Adell (Home Runs)(must start),Jo Adell (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257181,Under,981,5072279681,1.187,0.5,Jo Adell (Home Runs)(must start),Jo Adell (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257171,Over,980,5072279676,6.05,0.5,Nathaniel Lowe (Home Runs)(must start),Nathaniel Lowe (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257172,Under,981,5072279677,1.105,0.5,Nathaniel Lowe (Home Runs)(must start),Nathaniel Lowe (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257198,Over,980,5072196542,5.25,0.5,CJ Abrams (Home Runs)(must start),CJ Abrams (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257199,Under,981,5072196543,1.137,0.5,CJ Abrams (Home Runs)(must start),CJ Abrams (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257186,Over,980,5072279684,6.08,0.5,Luis García Jr. (Home Runs)(must start),Luis García Jr. (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257187,Under,981,5072279685,1.104,0.5,Luis García Jr. (Home Runs)(must start),Luis García Jr. (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257192,Over,980,5072279688,4.94,0.5,Logan O'Hoppe (Home Runs)(must start),Logan O'Hoppe (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257193,Under,981,5072279689,1.153,0.5,Logan O'Hoppe (Home Runs)(must start),Logan O'Hoppe (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257213,Over,980,5072279694,3.9,0.5,James Wood (Home Runs)(must start),James Wood (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257214,Under,981,5072279695,1.229,0.5,James Wood (Home Runs)(must start),James Wood (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611257510,Over,978,5071966654,4.73,0.5,Christian Walker (Home Runs)(must start),Christian Walker (Home Runs)(must start),Houston Astros,Chicago Cubs
1611257511,Under,979,5071966655,1.165,0.5,Christian Walker (Home Runs)(must start),Christian Walker (Home Runs)(must start),Houston Astros,Chicago Cubs
1611257534,Over,978,5071793383,5.16,0.5,Isaac Paredes (Home Runs)(must start),Isaac Paredes (Home Runs)(must start),Houston Astros,Chicago Cubs
1611257535,Under,979,5071793384,1.141,0.5,Isaac Paredes (Home Runs)(must start),Isaac Paredes (Home Runs)(must start),Houston Astros,Chicago Cubs
1611257525,Over,978,5071827721,2.33,2.5,Lance McCullers Jr. (Earned Runs)(must start),Lance McCullers Jr. (Earned Runs)(must start),Houston Astros,Chicago Cubs
1611257526,Under,979,5071827722,1.558,2.5,Lance McCullers Jr. (Earned Runs)(must start),Lance McCullers Jr. (Earned Runs)(must start),Houston Astros,Chicago Cubs
1611259303,Over,968,5071552858,6.98,0.5,Dominic Canzone (Home Runs)(must start),Dominic Canzone (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259304,Under,969,5071552859,1.079,0.5,Dominic Canzone (Home Runs)(must start),Dominic Canzone (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259294,Over,968,5071658125,6.1,0.5,Luke Raley (Home Runs)(must start),Luke Raley (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259295,Under,969,5071658126,1.104,0.5,Luke Raley (Home Runs)(must start),Luke Raley (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259282,Over,968,5071654527,3.63,0.5,Cal Raleigh (Home Runs)(must start),Cal Raleigh (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259283,Under,969,5071654528,1.259,0.5,Cal Raleigh (Home Runs)(must start),Cal Raleigh (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611259315,Over,968,5071553538,2.2,2.5,Bryan Woo (Earned Runs)(must start),Bryan Woo (Earned Runs)(must start),Texas Rangers,Seattle Mariners
1611259316,Under,969,5071553539,1.625,2.5,Bryan Woo (Earned Runs)(must start),Bryan Woo (Earned Runs)(must start),Texas Rangers,Seattle Mariners
1611261004,Over,968,5071809214,4.51,0.5,Corey Seager (Home Runs)(must start),Corey Seager (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611261005,Under,969,5071809215,1.179,0.5,Corey Seager (Home Runs)(must start),Corey Seager (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611261031,Over,968,5071823621,2.18,2.5,Kumar Rocker (Earned Runs)(must start),Kumar Rocker (Earned Runs)(must start),Texas Rangers,Seattle Mariners
1611261032,Under,969,5071823622,1.636,2.5,Kumar Rocker (Earned Runs)(must start),Kumar Rocker (Earned Runs)(must start),Texas Rangers,Seattle Mariners
1611261013,Over,968,5071806910,6.35,0.5,Adolis García (Home Runs)(must start),Adolis García (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611261014,Under,969,5071806911,1.095,0.5,Adolis García (Home Runs)(must start),Adolis García (Home Runs)(must start),Texas Rangers,Seattle Mariners
1611261790,Over,978,5071793387,6.83,0.5,Yainer Diaz (Home Runs)(must start),Yainer Diaz (Home Runs)(must start),Houston Astros,Chicago Cubs
1611261791,Under,979,5071793388,1.082,0.5,Yainer Diaz (Home Runs)(must start),Yainer Diaz (Home Runs)(must start),Houston Astros,Chicago Cubs
1611278053,Over,980,5072259960,6.85,0.5,Riley Adams (Home Runs)(must start),Riley Adams (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611278054,Under,981,5072259961,1.082,0.5,Riley Adams (Home Runs)(must start),Riley Adams (Home Runs)(must start),Los Angeles Angels,Washington Nationals
1611283147,Over,922,5072242699,6.04,0.5,Nolan Gorman (Home Runs)(must start),Nolan Gorman (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283148,Under,923,5072242700,1.105,0.5,Nolan Gorman (Home Runs)(must start),Nolan Gorman (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283216,Over,922,5072263385,2.01,2.5,Logan Allen (Earned Runs)(must start),Logan Allen (Earned Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283217,Under,923,5072263386,1.751,2.5,Logan Allen (Earned Runs)(must start),Logan Allen (Earned Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283138,Over,922,5072242652,6.06,0.5,Willson Contreras (Home Runs)(must start),Willson Contreras (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283139,Under,923,5072242657,1.105,0.5,Willson Contreras (Home Runs)(must start),Willson Contreras (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283207,Over,922,5072243539,1.9,2.5,Matthew Liberatore (Earned Runs)(must start),Matthew Liberatore (Earned Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283208,Under,923,5072243540,1.84,2.5,Matthew Liberatore (Earned Runs)(must start),Matthew Liberatore (Earned Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283153,Over,922,5072242687,6.55,0.5,Alec Burleson (Home Runs)(must start),Alec Burleson (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283154,Under,923,5072242688,1.09,0.5,Alec Burleson (Home Runs)(must start),Alec Burleson (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283177,Over,922,5072243265,5.91,0.5,José Ramírez (Home Runs)(must start),José Ramírez (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
1611283178,Under,923,5072243266,1.11,0.5,José Ramírez (Home Runs)(must start),José Ramírez (Home Runs)(must start),Cleveland Guardians,St. Louis Cardinals
